label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
A,0.7652688026428223,0.5936327576637268,-5.708747039534501e-07,0.7125049829483032,0.5710058808326721,-0.02114238031208515,0.6692565083503723,0.5029640197753906,-0.028317324817180634,0.6494283080101013,0.4373457431793213,-0.03341516852378845,0.6437849998474121,0.3832622468471527,-0.03463446721434593,0.6804361939430237,0.4159775376319885,-0.012287340126931667,0.6810083389282227,0.4176781475543976,-0.03663016855716705,0.6960340142250061,0.4758525490760803,-0.051497504115104675,0.7031033039093018,0.5198103785514832,-0.05741947889328003,0.715368390083313,0.39829352498054504,-0.009763837791979313,0.7203706502914429,0.42944368720054626,-0.034092411398887634,0.7298932671546936,0.4952032268047333,-0.04178516939282417,0.7329689860343933,0.5394936203956604,-0.04129324480891228,0.7516883015632629,0.4008399248123169,-0.01086983922868967,0.7575525045394897,0.44209563732147217,-0.03740723803639412,0.7587676644325256,0.505669116973877,-0.034722261130809784,0.7556244730949402,0.5472808480262756,-0.025708332657814026,0.7846425175666809,0.4149584472179413,-0.01375782210379839,0.7898809313774109,0.4452616572380066,-0.03371140733361244,0.7857956290245056,0.49622243642807007,-0.030590329319238663,0.7796297669410706,0.5292226672172546,-0.021862521767616272
A,0.7535185217857361,0.6001937985420227,-6.659421387666953e-07,0.6967495679855347,0.5800577998161316,-0.013509280979633331,0.6474851369857788,0.5100076198577881,-0.016992205753922462,0.6252360343933105,0.44736942648887634,-0.021019551903009415,0.6098073124885559,0.3938467800617218,-0.022165898233652115,0.6669368743896484,0.4206610918045044,0.0019103649538010359,0.6408830881118774,0.4262602925300598,-0.02292671985924244,0.6558884978294373,0.48205164074897766,-0.03936931863427162,0.6686978936195374,0.5252476930618286,-0.04595591872930527,0.7005465626716614,0.4032072126865387,-0.00015249552961904556,0.6750064492225647,0.432503879070282,-0.023214150220155716,0.689749002456665,0.497184693813324,-0.030362924560904503,0.700158953666687,0.541384756565094,-0.029226165264844894,0.7362775802612305,0.4040032625198364,-0.006658739876002073,0.7124425172805786,0.44701993465423584,-0.03094281256198883,0.7221577763557434,0.5118682980537415,-0.02625294215977192,0.7285159826278687,0.5540851950645447,-0.016059041023254395,0.7720993161201477,0.4158286452293396,-0.014815560542047024,0.7480242848396301,0.45431119203567505,-0.03204266354441643,0.7500043511390686,0.5051437616348267,-0.027653630822896957,0.7538384795188904,0.5345791578292847,-0.018603794276714325
A,0.772275447845459,0.5868231058120728,-5.991948341943498e-07,0.7149605751037598,0.5700060725212097,-0.019711792469024658,0.6620219349861145,0.505843460559845,-0.025918712839484215,0.6347095370292664,0.4419213533401489,-0.03089287132024765,0.6239000558853149,0.38662880659103394,-0.031839270144701004,0.6687215566635132,0.420793354511261,-0.008885054849088192,0.6615890860557556,0.4177960157394409,-0.035316351801157,0.6836658120155334,0.47405460476875305,-0.05131349340081215,0.6980340480804443,0.518660843372345,-0.05760854482650757,0.7027837634086609,0.39630773663520813,-0.00767018785700202,0.7036407589912415,0.42263007164001465,-0.03432208299636841,0.7200002670288086,0.4875316321849823,-0.04289216920733452,0.7287015914916992,0.5317021012306213,-0.04244853928685188,0.7401643991470337,0.3909552991390228,-0.010601234622299671,0.7425193786621094,0.43153852224349976,-0.03773075342178345,0.7502775192260742,0.4964582324028015,-0.03467743471264839,0.7526973485946655,0.537770688533783,-0.025367669761180878,0.7758263945579529,0.3976036608219147,-0.015503061935305595,0.7789857387542725,0.43589818477630615,-0.03492872789502144,0.777733564376831,0.48882874846458435,-0.032386671751737595,0.7743889689445496,0.5195506811141968,-0.024440094828605652
A,0.7493069767951965,0.5931648015975952,-7.005107249824505e-07,0.6961135864257812,0.5639123320579529,-0.01786062866449356,0.6534886956214905,0.4974660575389862,-0.025932610034942627,0.6363383531570435,0.4338740110397339,-0.03279506787657738,0.637080192565918,0.37906932830810547,-0.03607158735394478,0.670997142791748,0.3932015001773834,-0.010186590254306793,0.6716713905334473,0.42151713371276855,-0.0371527373790741,0.6824339628219604,0.4810470640659332,-0.05647023767232895,0.6879498362541199,0.5221729278564453,-0.06597795337438583,0.7096320390701294,0.37654197216033936,-0.011449161916971207,0.711506187915802,0.4368353486061096,-0.035627055913209915,0.7166450023651123,0.5030514001846313,-0.04575587809085846,0.7185240387916565,0.5448545813560486,-0.04792569950222969,0.749319851398468,0.3840053975582123,-0.016276046633720398,0.7503456473350525,0.45444256067276,-0.04089367017149925,0.7449604868888855,0.5142621397972107,-0.039536409080028534,0.7395687699317932,0.5478646159172058,-0.03294193744659424,0.7851594686508179,0.4051145017147064,-0.023132920265197754,0.7827197313308716,0.46163085103034973,-0.040877968072891235,0.7721831798553467,0.511050820350647,-0.038676340132951736,0.7635915875434875,0.5375001430511475,-0.031595006585121155
A,0.6695781946182251,0.6130729913711548,-6.271171173466428e-07,0.6096600890159607,0.6010276079177856,-0.016207929700613022,0.5514698028564453,0.5373046398162842,-0.019551919773221016,0.5222080945968628,0.4751366674900055,-0.023014310747385025,0.5040786862373352,0.4221034646034241,-0.02325533516705036,0.5597397089004517,0.45422449707984924,0.0008599512511864305,0.545500636100769,0.4546258747577667,-0.024779262021183968,0.5697742104530334,0.5075662732124329,-0.04110630601644516,0.5881209373474121,0.5491982698440552,-0.04741385951638222,0.5930008292198181,0.43143904209136963,0.0004865103110205382,0.5832276344299316,0.4501849412918091,-0.02500307373702526,0.6040554642677307,0.5141426920890808,-0.03289277106523514,0.6174127459526062,0.5602343082427979,-0.031490128487348557,0.6300427317619324,0.4236733019351959,-0.004549196921288967,0.6218845248222351,0.4567887783050537,-0.030886264517903328,0.6353033781051636,0.5216588377952576,-0.026661168783903122,0.6428707242012024,0.5654151439666748,-0.016061274334788322,0.6675316691398621,0.42567771673202515,-0.011257704347372055,0.6572709679603577,0.4575529396533966,-0.02911979891359806,0.6617193818092346,0.5094106197357178,-0.024547332897782326,0.664573609828949,0.5401053428649902,-0.015126516111195087
A,0.7350327968597412,0.5699142813682556,-5.977129831080674e-07,0.6790263652801514,0.5490075945854187,-0.018611527979373932,0.6298223733901978,0.4813261330127716,-0.024205168709158897,0.605896532535553,0.4173170328140259,-0.028920268639922142,0.5980659127235413,0.3620937168598175,-0.029834503307938576,0.6400092840194702,0.39589717984199524,-0.006401079706847668,0.6321963667869568,0.3913055956363678,-0.03145593777298927,0.6516060829162598,0.4486173391342163,-0.04636073857545853,0.6638696789741516,0.49354076385498047,-0.05178074911236763,0.675819993019104,0.37621068954467773,-0.005594621412456036,0.6735749244689941,0.4005126655101776,-0.03097013756632805,0.6869222521781921,0.46589428186416626,-0.03917073830962181,0.6929351091384888,0.5093463659286499,-0.03825146704912186,0.7134321928024292,0.3752656579017639,-0.00880583468824625,0.7101365923881531,0.4109037220478058,-0.03534431383013725,0.7159696817398071,0.475710391998291,-0.03197047486901283,0.71674644947052,0.5160489082336426,-0.022148704156279564,0.7479812502861023,0.3851938247680664,-0.013718164525926113,0.7455597519874573,0.41598325967788696,-0.03224269673228264,0.74310702085495,0.4681015610694885,-0.028129257261753082,0.7397359013557434,0.49877414107322693,-0.018840231001377106
A,0.6487760543823242,0.5903453826904297,-6.21195511030237e-07,0.5912227034568787,0.5676510334014893,-0.017376039177179337,0.5416504740715027,0.4938638508319855,-0.02167406491935253,0.5193966627120972,0.4265420734882355,-0.025377986952662468,0.5101075768470764,0.3704427480697632,-0.02556629478931427,0.5569878816604614,0.4079548120498657,-0.002810294274240732,0.5464561581611633,0.40762367844581604,-0.02832924574613571,0.5643337368965149,0.4673641324043274,-0.045203693211078644,0.5762150287628174,0.513077974319458,-0.05225050076842308,0.5939521789550781,0.39040422439575195,-0.002916602184996009,0.5857349038124084,0.41244742274284363,-0.027799595147371292,0.5972413420677185,0.4784965515136719,-0.03662760928273201,0.6025813221931458,0.5255196690559387,-0.03620229288935661,0.632797122001648,0.39098218083381653,-0.007288724184036255,0.6238009929656982,0.4308325946331024,-0.03271135687828064,0.6273906826972961,0.4957951605319977,-0.029526032507419586,0.6271688938140869,0.5378090143203735,-0.0201423242688179,0.6695553064346313,0.4021875560283661,-0.013453464023768902,0.6593690514564514,0.43690744042396545,-0.030915984883904457,0.6561907529830933,0.48755699396133423,-0.02675984799861908,0.6532673835754395,0.5168452858924866,-0.017753679305315018
A,0.6946256160736084,0.5821418166160583,-6.084732717681618e-07,0.6418377161026001,0.561042308807373,-0.0178049486130476,0.5934733748435974,0.49098750948905945,-0.022544702515006065,0.5707210898399353,0.4264256954193115,-0.02639353834092617,0.5671436190605164,0.37104013562202454,-0.026928571984171867,0.60906583070755,0.4064556360244751,-0.002727196319028735,0.6015466451644897,0.40553927421569824,-0.02645103447139263,0.6183065176010132,0.4620722830295563,-0.04207806661725044,0.6297349333763123,0.5063719749450684,-0.04845056310296059,0.6459331512451172,0.39106687903404236,-0.002361562568694353,0.6413358449935913,0.41415223479270935,-0.024980219081044197,0.6525906324386597,0.4799281358718872,-0.03244921192526817,0.6576023697853088,0.5234257578849792,-0.031460944563150406,0.6851792931556702,0.3935229182243347,-0.006177681498229504,0.679844319820404,0.4242912828922272,-0.030634429305791855,0.6829113960266113,0.48868095874786377,-0.02609245665371418,0.6825701594352722,0.5289594531059265,-0.015860283747315407,0.7223912477493286,0.4055279791355133,-0.01163501851260662,0.7137899994850159,0.4303499162197113,-0.027897529304027557,0.7103965282440186,0.4827921688556671,-0.02156774513423443,0.7085939049720764,0.5129554867744446,-0.011136711575090885
A,0.6793931126594543,0.5999454855918884,-5.987633358017774e-07,0.6236788034439087,0.5809333324432373,-0.014279050752520561,0.5738086700439453,0.5145983695983887,-0.01806051842868328,0.5512845516204834,0.45240724086761475,-0.0217900350689888,0.546071469783783,0.39954113960266113,-0.022382060065865517,0.5873124003410339,0.43092232942581177,0.000423470075475052,0.5800178050994873,0.429656058549881,-0.023300766944885254,0.5965545177459717,0.4818885326385498,-0.039138313382864,0.6074852347373962,0.5236007571220398,-0.045558132231235504,0.622704029083252,0.4133421778678894,-0.0008575620013289154,0.6196028590202332,0.4374157786369324,-0.023175682872533798,0.6317884922027588,0.49888694286346436,-0.03093988075852394,0.6369184255599976,0.5409788489341736,-0.0303098913282156,0.6607114672660828,0.4124937057495117,-0.0060955556109547615,0.6565669775009155,0.44757184386253357,-0.029351919889450073,0.6613302826881409,0.5080945491790771,-0.025391334667801857,0.6614305973052979,0.5467076897621155,-0.01593528315424919,0.6970234513282776,0.42112675309181213,-0.012798345647752285,0.6893373131752014,0.4490794241428375,-0.02777327038347721,0.6876190900802612,0.4976139962673187,-0.021949149668216705,0.6858270764350891,0.5260562896728516,-0.012122705578804016
A,0.6082037687301636,0.5731995105743408,-6.044981546438066e-07,0.5500872731208801,0.5600112676620483,-0.01467699371278286,0.4980931282043457,0.49497339129447937,-0.0181379746645689,0.4738209843635559,0.4330260753631592,-0.021666912361979485,0.46081626415252686,0.3810073733329773,-0.022344520315527916,0.51493239402771,0.41128408908843994,0.0010890532284975052,0.49677419662475586,0.4106978178024292,-0.021764520555734634,0.5158345699310303,0.4633757174015045,-0.037352386862039566,0.5297381281852722,0.5061178803443909,-0.043667908757925034,0.5483933091163635,0.39197489619255066,0.00038385947118513286,0.5320101976394653,0.4115007221698761,-0.020498191937804222,0.5492599606513977,0.47455698251724243,-0.02688724547624588,0.5591151714324951,0.5199276208877563,-0.025597207248210907,0.5846119523048401,0.3892844021320343,-0.004559204913675785,0.5697528123855591,0.42045241594314575,-0.026859238743782043,0.5802774429321289,0.483989417552948,-0.021378448233008385,0.585675060749054,0.527712881565094,-0.011055274866521358,0.6212049126625061,0.3970046639442444,-0.01105001475661993,0.6050043106079102,0.4245944619178772,-0.026405956596136093,0.6061947345733643,0.47543203830718994,-0.02029990404844284,0.6073326468467712,0.5076490044593811,-0.010371537879109383
A,0.6224388480186462,0.5730856657028198,-6.362835165418801e-07,0.5684080719947815,0.5501987338066101,-0.017464732751250267,0.5231361389160156,0.4823459982872009,-0.02295941859483719,0.5048462152481079,0.4206179082393646,-0.02730047143995762,0.49789535999298096,0.36769747734069824,-0.028276830911636353,0.5440563559532166,0.3883307874202728,-0.00616016611456871,0.5337080955505371,0.39967626333236694,-0.031046610325574875,0.5474234819412231,0.4596779942512512,-0.048191580921411514,0.5571434497833252,0.505567193031311,-0.05552166327834129,0.5826834440231323,0.3734842538833618,-0.006030703894793987,0.5726674199104309,0.40915438532829285,-0.02858014963567257,0.5810570120811462,0.47691240906715393,-0.036558251827955246,0.5854228138923645,0.5239913463592529,-0.03609735891222954,0.6211140155792236,0.3786432147026062,-0.009775502607226372,0.6104134321212769,0.43001052737236023,-0.03337188810110092,0.611309289932251,0.49193474650382996,-0.030123788863420486,0.610892117023468,0.5312575697898865,-0.020995410159230232,0.656163215637207,0.3939926028251648,-0.015279686078429222,0.6436174511909485,0.43333354592323303,-0.03141440078616142,0.6391279101371765,0.4809873402118683,-0.02653810754418373,0.6372602581977844,0.5088958144187927,-0.01698131300508976
A,0.6270949244499207,0.5725838541984558,-6.083585617489007e-07,0.5728250741958618,0.5518556237220764,-0.018786048516631126,0.5251944065093994,0.48209333419799805,-0.023839060217142105,0.5056838393211365,0.41924527287483215,-0.02796010859310627,0.4952601492404938,0.3661527633666992,-0.02854686602950096,0.5478412508964539,0.39067915081977844,-0.002718424890190363,0.537682831287384,0.39452922344207764,-0.03012871742248535,0.5514984726905823,0.4533003270626068,-0.049302347004413605,0.5617104172706604,0.4998514950275421,-0.05770134925842285,0.5858637094497681,0.37398016452789307,-0.002631752984598279,0.5754355788230896,0.3994581699371338,-0.028920534998178482,0.5835570693016052,0.46826404333114624,-0.03887542709708214,0.5885921716690063,0.5143289566040039,-0.038703300058841705,0.6243005394935608,0.377252995967865,-0.0072011626325547695,0.6135375499725342,0.4183005690574646,-0.03410002961754799,0.6138460636138916,0.4820757508277893,-0.03136087581515312,0.6130732893943787,0.5193711519241333,-0.021572886034846306,0.6601171493530273,0.39055219292640686,-0.013655142858624458,0.647240400314331,0.4228264093399048,-0.031008735299110413,0.6424360275268555,0.4711076617240906,-0.026053747162222862,0.6401966214179993,0.49609479308128357,-0.016257749870419502
A,0.6290901303291321,0.5722792148590088,-6.002109103064868e-07,0.5749784111976624,0.5516784191131592,-0.019449744373559952,0.5262263417243958,0.4830411374568939,-0.02494395524263382,0.5052738189697266,0.42088109254837036,-0.029406383633613586,0.4956039786338806,0.36780092120170593,-0.030271250754594803,0.5499275922775269,0.3915242552757263,-0.003049291204661131,0.5388324856758118,0.3922891914844513,-0.030118882656097412,0.552372395992279,0.45052847266197205,-0.04903734102845192,0.5622975826263428,0.4977544844150543,-0.05735896900296211,0.5877904891967773,0.3743504285812378,-0.00273740547709167,0.5766909718513489,0.3969646692276001,-0.02930917590856552,0.584894597530365,0.46572616696357727,-0.03967589884996414,0.5895950794219971,0.512417733669281,-0.03971949592232704,0.6263311505317688,0.3770204484462738,-0.007056442089378834,0.6148649454116821,0.41509178280830383,-0.034321971237659454,0.6154040098190308,0.4790395200252533,-0.03176332265138626,0.6143832802772522,0.5176810026168823,-0.021999645978212357,0.6623785495758057,0.39012807607650757,-0.013259859755635262,0.6486830115318298,0.4196593463420868,-0.03135237470269203,0.6439317464828491,0.46897533535957336,-0.02641897089779377,0.6414274573326111,0.49618011713027954,-0.01648334041237831
